Compound,G_sol,DeltaG_sol,sol_dip,O_charges,C_charges,Most_neg,Most_pos,Het_charges,MW,SASA,volume,LogS,Lsolu_Hsolv,Lsolv_Hsolu
AAEVYOVXGOFMJO-UHFFFAOYSA-N,-32495.7281,-775.9799,3.51756,0.0,-0.6886899999999999,-0.35631999999999997,0.12344000000000001,-0.61822,241.3536,504.51788330000005,306.95799999999997,-4.1,12.049000000000001,13.206
ABICJYZKIYUWEE-UHFFFAOYSA-N,-22764.8921,-137.7233,5.01048,-2.47168,0.35827,-0.62074,1.30723,-0.8561700000000001,173.0848,310.52148439999996,162.73,-2.28,11.464,15.118
ADIMAYPTOBDMTL-UHFFFAOYSA-N,-27839.0892,45.0591,6.99603,-0.82089,-0.67373,-0.47741999999999996,0.23967,-0.7682399999999999,286.7171,483.7244263,308.96299999999997,-3.95,11.433,13.432
AEXMKKGTQYQZCS-UHFFFAOYSA-N,-21157.855,3.6063,0.149784,0.0,-0.80311,-0.13623,0.05445,0.0,100.2034,307.255127,160.798,-4.23,15.888,15.71
AFFLGGQVNFXPEV-UHFFFAOYSA-N,-25505.9844,133.5445,0.229742,0.0,-1.19481,-0.18508,0.10686,0.0,140.268,428.4981995,225.266,-5.51,13.517999999999999,14.525
AFOGBLYPWJJVAL-UHFFFAOYSA-N,-28973.8778,330.0888,7.675619999999999,-2.3936599999999997,-1.0349700000000002,-0.92345,2.44555,-0.34518000000000004,256.319,494.69821169999994,289.732,-3.05,11.919,13.67
AFPHTEQTJZKQAQ-UHFFFAOYSA-N,-23547.3578,342.6787,7.66326,-2.11423,-0.09636,-0.66128,1.39606,-0.71817,167.1208,326.756073,174.622,-1.71997,11.234000000000002,14.652000000000001
AFYCEAFSNDLKSX-UHFFFAOYSA-N,-29917.8793,-463.4794,8.929110000000001,-0.62784,-0.81016,-0.47373999999999994,0.45966,-0.57648,231.2938,459.4943541999999,284.253,-4.001,11.508,12.442
AGAHNABIDCTLHW-UHFFFAOYSA-N,-33714.3959,69.0162,1.9035099999999998,-0.76435,-1.43173,-0.3975,0.36825,-0.9638899999999999,355.4513,645.319397,432.915,-4.3469999999999995,11.597000000000001,13.481
AGMMTXLNIQSRCG-UHFFFAOYSA-N,-28225.3044,-217.6621,11.1522,-2.39279,-0.87539,-0.93989,2.42267,-0.30171,289.7361,468.5610657,294.375,-3.29,11.624,13.030999999999999
AHJKRLASYNVKDZ-UHFFFAOYSA-N,-28826.0409,-58.6738,2.2584,0.0,-1.27176,-0.12689,0.13717000000000001,0.01135,320.045,497.0978699,327.756,-7.199998,12.167,13.719000000000001
AIKKULXCBHRFOS-UHFFFAOYSA-N,-28380.2204,-162.3565,7.45137,-2.03341,0.45288,-0.88935,1.87043,-1.38666,257.2589,452.1102905,275.47700000000003,-2.0,10.137,14.073
AIVXUNRQBRKFJO-UHFFFAOYSA-N,-25584.2428,-186.4285,5.43351,-2.23021,-1.1626,-0.92442,2.44156,0.30174,249.3172,399.87438960000003,239.81099999999998,-3.4939999999999998,10.565,13.339
AKUJBENLRBOFTD-UHFFFAOYSA-N,-35737.3172,127.8752,7.81502,-2.16034,-0.61303,-0.47431,0.41335,-2.33279,434.5037,654.8651123,492.92900000000003,-4.9,11.84,14.367
AMEKQAFGQBKLKX-UHFFFAOYSA-N,-28936.8517,-942.1129,9.4494,-2.51953,-1.4933100000000001,-0.9196,2.40022,0.04423,267.29900000000004,464.45538330000005,287.073,-2.43,12.194,13.11
AMMPGYPPRLWMLW-UHFFFAOYSA-N,-25417.2175,181.4044,8.05295,-1.54593,-0.77575,-0.66895,1.39386,-0.05644,182.1786,378.9792175,205.36900000000003,-3.2110000000000003,11.524000000000001,12.362
AMQJEAYHLZJPGS-UHFFFAOYSA-N,-20996.7415,-220.8267,1.7087299999999999,-0.38823,-0.37396999999999997,-0.38823,0.2303,-0.38823,88.1492,294.401123,133.446,-0.6,15.315,15.158
AMRQXHFXNZFDCH-UHFFFAOYSA-N,-29065.8543,329.756,2.45637,-1.28867,-0.35836,-0.5401699999999999,0.34842,-1.04901,236.27,484.9683228,283.361,-1.83,12.357000000000001,13.214
ANJTVLIZGCUXLD-UHFFFAOYSA-N,-23168.8502,-214.4272,7.60692,-0.56212,-0.8793799999999999,-0.56212,0.31526,-0.34876999999999997,190.2444,372.1828003,225.644,0.36,11.995999999999999,13.017000000000001
APSMUYYLXZULMS-UHFFFAOYSA-N,-23134.0558,-178.0347,1.70724,0.0,-0.8605,-0.12569,0.13238,0.0025399999999999997,207.0693,342.4750671,190.141,-4.4,11.594000000000001,13.26
APTGDJCKNMNFID-UHFFFAOYSA-N,-26960.9142,-352.1914,8.45065,-4.04356,-1.9566400000000002,-0.92748,2.44293,0.7545,283.3318,426.3872681,266.60900000000004,-1.5390000000000001,11.103,13.95
AQCHWTWZEMGIFD-UHFFFAOYSA-N,-32757.6269,26.5259,10.9556,-2.3652900000000003,-1.3985,-0.93822,2.42234,-0.22398,365.8337,560.8483887,386.30699999999996,-3.78,11.607000000000001,13.071
AQIXAKUUQRKLND-UHFFFAOYSA-N,-28579.6571,77.0433,4.54892,0.0,-1.22191,-0.41355,0.45863999999999994,-0.11072,252.3366,521.8492432,308.903,-1.40229,12.125,13.095
AQIXEPGDORPWBJ-UHFFFAOYSA-N,-20296.6448,5.6015,1.75653,-0.37649,-0.43978,-0.37649,0.2249,-0.37649,88.1492,285.1423645,134.061,-0.24,15.602,15.292
ARCGXLSVLAOJQL-UHFFFAOYSA-N,-25734.5241,-33.8463,5.04593,-2.31555,1.0862,-0.47471,0.48555,-2.31555,210.1428,367.5466919,214.657,-0.397,11.105,14.62
ARGDYOIRHYLIMT-UHFFFAOYSA-N,-25945.4136,506.3515,5.7757,-1.80672,-0.9586399999999999,-0.9033700000000001,2.4615099999999996,0.28389000000000003,240.1038,393.8843079,235.695,-3.509,10.824000000000002,13.955
ARSRBNBHOADGJU-UHFFFAOYSA-N,-26983.7348,-169.9751,0.21215,0.0,-1.57849,-0.11062000000000001,0.12897999999999998,0.0,256.3464,471.7829894999999,313.829,-7.020001,11.222999999999999,12.525
ATROHALUCMTWTB-UHFFFAOYSA-N,-32282.0577,71.6642,6.10305,-1.78145,-0.41598,-1.05073,2.18724,-0.6927800000000001,298.2959,555.7894287,341.37300000000005,-4.86,11.152000000000001,13.765999999999998
AUKRYONWZHRJRE-UHFFFAOYSA-N,-23749.8749,-89.3339,1.64693,-0.30064,-1.02383,-0.30064,0.25659,-0.30064,194.2324,382.6009216,230.24,-4.73,11.100999999999999,12.360999999999999
AUNGANRZJHBGPY-UHFFFAOYSA-N,-34760.8797,39.9728,13.2744,-2.40995,-0.22149000000000002,-0.52179,0.38959,-2.13223,376.3682,598.2529907,411.62199999999996,-3.68,10.542,13.2
AUZONCFQVSMFAP-UHFFFAOYSA-N,-33933.5853,793.4298,2.60707,0.0,-1.65681,-0.51181,0.34131999999999996,0.021159999999999998,296.5214,531.8052978999999,350.63599999999997,-4.71725,9.541,12.932
AVQQQNCBBIEMEU-UHFFFAOYSA-N,-20567.3088,-31.4424,5.71743,-0.58413,-0.16409,-0.58413,0.25597,-0.61568,116.1626,310.6023865,151.02200000000002,0.94,13.527999999999999,12.944
AVZVLGDSSQKRGL-UHFFFAOYSA-N,-28182.0047,-138.4387,1.2787899999999999,-1.48704,0.06595,-0.49365,0.46434,-1.46722,249.2658,479.6381226,290.595,-1.7730000000000001,11.8,13.790999999999999
AWMVMTVKBNGEAK-UHFFFAOYSA-N,-20431.8376,-4.9562,2.17808,-0.29409,-0.58405,-0.29409,0.11997999999999999,-0.29409,120.1506,303.1288757,153.533,-1.6,12.463,13.947000000000001
AXGUBXVWZBFQGA-UHFFFAOYSA-N,-34135.2372,337.6757,2.67081,-1.0259,-0.804,-0.43805,0.4106,-0.92837,339.2176,554.1115112000001,378.289,-4.53,11.929,13.839
AYFVYJQAPQTCCC-UHFFFAOYSA-N,-21016.1345,36.8487,3.83015,-1.15304,0.24699000000000002,-0.47731,0.44038,-1.23196,119.12,283.2250671,142.881,-0.09,13.272,14.015999999999998
BACHBFVBHLGWSL-UHFFFAOYSA-N,-32759.716,382.5327,4.57734,-1.0238200000000002,-0.5073,-0.45078999999999997,0.40574,-0.89971,341.1902,582.737915,366.14,-3.82,12.094000000000001,13.42
BAPJBEWLBFYGME-UHFFFAOYSA-N,-18792.4555,10.1837,1.90045,-0.73983,0.27209,-0.47713,0.44851,-0.73983,86.0902,256.6029358,111.471,-0.22,12.290999999999999,15.116
BBEAQIROQSPTKN-UHFFFAOYSA-N,-22389.6878,-59.1943,0.00296063,0.0,-1.19678,-0.10769000000000001,0.12120999999999998,0.0,202.255,387.66430660000003,240.324,-6.172998000000001,11.382,12.824000000000002
BBXXLROWFHWFQY-UHFFFAOYSA-N,-28510.7119,-20.2344,7.1652,-0.54142,-0.66898,-0.54142,0.29299000000000003,-0.50732,209.2906,473.5541382,271.151,-3.02497,12.196,12.724
BCCOBQSFUDVTJQ-UHFFFAOYSA-N,-20335.3186,-15.867,0.00745542,0.0,0.7145199999999999,-0.09431,0.17905,-0.7145,200.0312,279.024231,158.543,-3.92,11.597999999999999,17.857
BCMCBBGGLRIHSE-UHFFFAOYSA-N,-20743.0929,-568.9121,1.93135,-0.0687,-0.42231,-0.19618,0.20192000000000002,-0.26488,119.1226,277.8566895,135.63299999999998,-1.16,11.89,13.744000000000002
BDERNNFJNOPAEC-UHFFFAOYSA-N,-17703.2335,7.5491,1.70915,-0.38855,-0.15192,-0.38855,0.23006,-0.38855,60.0956,231.92100519999997,90.1907,0.62,15.392000000000001,15.157
BFCFYVKQTRLZHA-UHFFFAOYSA-N,-21510.8879,426.7259,6.80103,-1.32162,-0.70535,-0.66245,1.39446,0.18162,157.5561,303.1655273,157.339,-2.55,11.285,14.025
BFPYWIDHMRZLRN-UHFFFAOYSA-N,-29713.305,-4.2961,3.42424,-0.66559,-1.59243,-0.35276,0.26019000000000003,-0.66559,296.4084,515.0608521,367.7,-4.3,12.532,13.524000000000001
BGHCVCJVXZWKCC-UHFFFAOYSA-N,-33412.5003,-286.7458,0.00167349,0.0,-1.57034,-0.11657999999999999,0.05571,0.0,198.391,561.4718627999999,317.518,-7.959992,15.543,15.655999999999999
BGNCCUHEGHNNAP-UHFFFAOYSA-N,-27061.2191,-40.8272,6.42066,-4.02535,-1.7739599999999998,-0.92655,2.4446,0.85926,281.316,422.84896849999996,259.282,-3.0180000000000002,10.796,14.103
BKIMMITUMNQMOS-UHFFFAOYSA-N,-25384.6603,136.1196,0.00215847,0.0,-1.01336,-0.11653,0.05554,0.0,128.257,402.85217289999997,209.18900000000002,-5.88,15.642000000000001,15.67
BMLIZLVNXIYGCK-UHFFFAOYSA-N,-24529.692000000003,-51.5188,6.83882,-0.55586,-0.6013,-0.55586,0.23004000000000002,-0.40781999999999996,198.6517,399.4962158,223.796,-2.91256,12.259,12.886
BNUHAJGCKIQFGE-UHFFFAOYSA-N,-22554.7842,-138.5499,6.992360000000001,-1.5465799999999998,-0.56003,-0.669,1.3992200000000001,-0.14736,153.1372,327.41830439999995,170.033,-2.41,11.47,14.068
BOCJQSFSGAZAPQ-UHFFFAOYSA-N,-25516.7942,141.3693,1.87438,-0.7374,-0.23879,-0.37134,0.40941,-0.6473800000000001,242.6611,405.4375916,253.18900000000002,-5.54,10.827,13.950999999999999
BOJWTAQWPVBIPG-UHFFFAOYSA-N,-24525.148999999998,-10.2365,8.17401,-2.10128,0.07397000000000001,-0.65623,1.4020299999999999,-0.78152,185.1113,333.4155579,183.338,-1.579,11.046,14.687999999999999
BRLQWZUYTZBJKN-UHFFFAOYSA-N,-19286.3535,-461.4275,2.8971,-0.29314,-0.0899,-0.29314,0.12302,-0.39166,92.5249,240.68678280000003,105.94200000000001,-0.15,13.161,14.907
BRPOVUNVTUCYNN-UHFFFAOYSA-N,-32311.564,110.5841,11.1034,-1.2563600000000001,-1.0177399999999999,-0.51251,0.51707,-1.02508,345.3727,566.1650391,390.899,-3.912,11.408,13.015999999999998
BRUZQRBVNRKLJG-UHFFFAOYSA-N,-22778.0727,-267.0936,3.55845,-0.8522799999999999,0.09261,-0.58529,0.34012,-0.7238399999999999,117.1474,311.8646545,153.947,-0.3,13.588,14.004000000000001
BTANRVKWQNVYAZ-UHFFFAOYSA-N,-19447.068,67.6223,1.7962599999999997,-0.38151,-0.33585,-0.38151,0.22684,-0.38151,74.1224,255.51678470000002,112.59200000000001,0.43,15.571,15.433
BTJIUGUIPKRLHP-UHFFFAOYSA-N,-21622.1156,-350.2474,6.27628,-1.6451099999999999,-0.5508,-0.6661699999999999,1.39616,-0.24895,139.1104,295.6150818,149.416,-0.74,11.38,14.452
BUNFNRVLMKHKIT-UHFFFAOYSA-N,-24051.6894,642.4774,3.69885,-1.8223599999999998,-0.58406,-0.66475,1.39717,-0.29752,180.1628,358.5602417,197.31099999999998,-1.91,11.315,13.552999999999999
BWXSXZAIQQSFPW-UHFFFAOYSA-N,-28197.0808,-99.484,8.149939999999999,-1.94209,-0.4942,-0.65823,1.39596,-0.54613,235.239,431.7964783,268.143,-3.656,11.03,14.783
BXNJHAXVSOCGBA-UHFFFAOYSA-N,-25036.8131,-29.77,3.2742400000000003,-0.21899999999999997,-1.09099,-0.24586,0.35033000000000003,0.029539999999999997,212.2506,424.2249146000001,250.248,-4.48,11.876,12.562999999999999
BXWNKGSJHAJOGX-UHFFFAOYSA-N,-37423.9729,-640.4282,1.7053599999999998,-0.38815,-1.59917,-0.38815,0.23037,-0.38815,242.44400000000002,640.3154297,371.32,-7.260000999999999,15.277000000000001,15.161
BYEVBITUADOIGY-UHFFFAOYSA-N,-30056.2709,261.5026,2.2481400000000002,-0.73953,-0.526,-0.47343999999999997,0.41257,-0.73953,186.2936,476.4190369,266.363,-3.8,13.345,15.583
BZHMBWZPUJHVEE-UHFFFAOYSA-N,-22451.4426,-218.65,0.0712671,0.0,-0.78872,-0.12318,0.07478,0.0,100.2034,318.7668762,164.93099999999998,-4.26,15.86,15.585999999999999
BZKPWHYZMXOIDC-UHFFFAOYSA-N,-26104.4948,238.2553,6.57556,-2.29187,-0.8547399999999999,-0.92185,2.45474,0.22605999999999998,222.2364,381.27771,210.38299999999998,-2.43058,10.927999999999999,13.884
BZLVMXJERCGZMT-UHFFFAOYSA-N,-20672.7333,178.7527,1.71586,-0.30328,-0.3228,-0.30328,0.08457999999999999,-0.30328,88.1492,275.2158203,133.77,-0.24,15.03,14.963
BZTYNSQSZHARAZ-UHFFFAOYSA-N,-26357.9148,-22.4959,1.17309,0.0,-1.0711,-0.12237,0.13741,0.16674,257.5463,431.11480710000006,266.599,-6.21,11.684000000000001,13.443
CBFCDTFDPHXCNY-UHFFFAOYSA-N,-41340.2393,1159.3883,0.0011673,0.0,-2.23887,-0.11665999999999999,0.05575,0.0,282.5518,751.9406127999999,446.26599999999996,-8.169989,15.497,15.613
CCGPUGMWYLICGL-UHFFFAOYSA-N,-29703.7822,-76.8893,6.56077,-0.5565399999999999,-0.9031100000000001,-0.5565399999999999,0.23149,-0.32168,275.1772,504.134613,310.759,-4.77,12.059000000000001,13.033
CDAWCLOXVUBKRW-UHFFFAOYSA-N,-19485.8887,54.5496,2.58454,-0.30091,-0.6233,-0.30091,0.23805,-0.21479,109.1274,276.9963989,132.80700000000002,-0.72,12.633,12.244000000000002
CDOZDBSBBXSXLB-UHFFFAOYSA-N,-30878.2058,102.5243,3.05076,0.0,-2.27272,-0.24385,0.15854000000000001,0.21531999999999998,312.472,544.8123168999999,386.214,-2.145,11.925,12.142000000000001
CDVNZMKTJIBBBV-UHFFFAOYSA-N,-26133.8361,1088.6102,5.2413,-3.3859,-0.29514,-0.65666,1.40319,-0.58309,226.1452,386.506012,223.067,-2.6,10.94,14.97
CEOCDNVZRAIOQZ-UHFFFAOYSA-N,-23598.6824,-14.1008,0.825308,0.0,-0.66192,-0.12532000000000001,0.14620999999999998,0.51572,250.3389,348.6462708,216.79,-5.654971,11.581,13.72
CERQOIWHTDAKMF-UHFFFAOYSA-N,-18733.2126,42.5367,2.22302,-0.80455,0.17413,-0.48941,0.48165,-0.80455,86.0902,245.2653961,109.787,0.01,12.302999999999999,14.683
CFBYEGUGFPZCNF-UHFFFAOYSA-N,-22697.5061,-154.1634,7.7161100000000005,-1.52275,-0.56779,-0.67332,1.40075,-0.122,153.1372,325.32742310000003,168.59900000000002,-1.96,11.459000000000001,13.89
CGBCCZZJVKUAMX-UHFFFAOYSA-N,-35411.9744,792.6334,8.764669999999999,-1.48174,-0.89243,-0.46857,0.40099,-1.40262,402.9169,595.6069336,467.337,-4.95,11.427999999999999,13.767999999999999
CHMBIJAOCISYEW-UHFFFAOYSA-N,-23405.9824,-270.8346,4.4884699999999995,-0.51874,-0.68708,-0.51874,0.22685999999999998,-0.26733,150.1798,350.076355,182.118,-0.98,12.624,12.065
CHNUNORXWHYHNE-UHFFFAOYSA-N,-34936.5472,11.3716,4.03543,-0.78722,-0.57519,-0.45635,0.3321,-0.6731600000000001,345.2248,590.1415405,386.82599999999996,-5.69,11.630999999999998,13.43
CHNXZKVNWQUJIB-UHFFFAOYSA-N,-29913.7637,-66.6111,5.41301,-0.7741899999999999,-1.52844,-0.42158999999999996,0.37122,-0.7741899999999999,312.45099999999996,527.2573853,396.95599999999996,-5.66,12.222000000000001,14.147
CHVJITGCYZJHLR-UHFFFAOYSA-N,-18700.214,-27.0088,0.185927,0.0,-0.77223,-0.13485999999999998,0.10999,0.0,92.1402,269.8972168,128.32299999999998,-2.15,12.453,13.46
CIWBSHSKHKDKBQ-JLAZNSOCSA-N,-23844.1972,-98.9523,2.8580799999999997,-1.8440299999999998,0.52859,-0.42352,0.44823999999999997,-1.8440299999999998,176.1256,339.42492680000004,182.463,0.23937399999999998,11.979000000000001,13.579
CIWBSHSKHKDKBQ-UHFFFAOYSA-N,-23837.2672,-94.6928,2.86088,-1.84402,0.5284,-0.42349,0.44823999999999997,-1.84402,176.1256,339.2073364,182.454,-0.805,11.979000000000001,13.578
CJHXCRMKMMBYJQ-UHFFFAOYSA-N,-28617.0406,-109.5808,1.7954700000000001,-0.29718,-0.5825,-0.29718,0.26563000000000003,-0.71085,209.2906,453.3644409,274.022,-2.24,12.203,12.7
CKRZKMFTZCFYGB-UHFFFAOYSA-N,-19737.8651,-22.2583,3.40075,-0.34031,-0.74952,-0.34031,0.25201999999999997,-0.17492,109.1274,281.63989260000005,132.852,-0.74,12.710999999999999,12.23
CMSMOCZEIVJLDB-UHFFFAOYSA-N,-28523.0967,-46.7591,6.3589199999999995,-1.6179299999999999,-0.44121000000000005,-0.9824,1.98482,-0.7648199999999999,261.0875,443.2096558,278.462,-0.815,12.275,14.140999999999998
CMVQZRLQEOAYSW-UHFFFAOYSA-N,-22993.8595,157.3754,6.26259,-1.31429,-0.70803,-0.65727,1.3934,0.30136999999999997,192.0012,324.29193119999996,179.53599999999997,-3.48,11.163,13.915
CNGDZXAWOIPFFX-UHFFFAOYSA-N,-29040.3164,-329.2607,4.7802,-2.47011,-1.1677899999999999,-0.92768,2.44064,-0.10655999999999999,297.3432,501.5142517,308.901,-4.473,11.317,13.615
COLNVLDHVKWLRT-UHFFFAOYSA-N,-23298.4926,95.0158,3.17803,-0.7861,-0.37329,-0.47053999999999996,0.43256999999999995,-0.8760700000000001,165.1914,356.9197998,202.97299999999998,-0.74473,12.466,13.867
CPNGPNLZQNNVQM-UHFFFAOYSA-N,-19960.0204,30.6813,3.15466,0.0,-0.21955,-0.17155,0.15153,-0.37013,132.1244,281.3888855,143.64700000000002,0.02,10.809000000000001,14.254000000000001
CQRYARSYNCAZFO-UHFFFAOYSA-N,-21751.692000000003,-519.6523,2.06715,-0.69026,-0.35544000000000003,-0.38099,0.24891999999999997,-0.69026,124.139,297.1837769,149.377,-0.29,12.5,13.72
CSHWQDPOILHKBI-UHFFFAOYSA-N,-24741.8321,-58.7713,0.00401583,0.0,-1.45312,-0.10584,0.12611,0.0,252.3148,442.42053219999997,292.069,-8.794931,10.824000000000002,12.289000000000001
CTJMNBROBOZHAP-UHFFFAOYSA-N,-30704.7341,-152.4929,10.1802,-1.25262,-0.7405,-0.5126,0.51756,-1.06026,317.3191,527.6193237,350.264,-5.324,11.379000000000001,13.02
CULUWZNBISUWAS-UHFFFAOYSA-N,-28627.8523,-524.0155,11.1477,-1.8094,-1.56502,-0.65967,1.43299,0.10495,260.2518,472.74655149999995,293.868,-2.81,11.533,13.968
CVQODEWAPZVVBU-UHFFFAOYSA-N,-24670.2251,54.2619,3.1434599999999997,-0.7547699999999999,-0.30071,-0.55583,0.34989000000000003,-0.6783399999999999,179.2182,414.4380188,223.78900000000002,-2.58,12.307,13.834000000000001
CVRALZAYCYJELZ-UHFFFAOYSA-N,-32709.2506,543.8757,8.196439999999999,-1.08366,-1.2403899999999999,-0.9810399999999999,2.00778,0.19149000000000002,412.0646,541.399231,372.20599999999996,-5.66,10.922,13.669
CVUGPAFCQJIYDT-UHFFFAOYSA-N,-30451.2961,355.1141,1.62366,0.0,-1.37323,-0.14515,0.15779,0.19103,354.4901,499.493042,345.944,-6.62,11.765999999999998,13.832
CWJSHJJYOPWUGX-UHFFFAOYSA-N,-27229.1628,79.5924,2.8542,-0.80482,-0.47028000000000003,-0.54218,0.35418,-0.5776600000000001,213.6633,431.9839172,241.12900000000002,-3.3849699999999996,12.209000000000001,13.3
CWRYPZZKDGJXCA-UHFFFAOYSA-N,-21140.2842,26.1513,0.6774979999999999,0.0,-0.9787899999999999,-0.10626,0.12064000000000001,0.0,154.211,347.111145,192.12099999999998,-4.54,11.758,12.915
CXOFVDLJLONNDW-UHFFFAOYSA-N,-27002.4989,160.9137,3.4663699999999995,-0.9286,-0.70845,-0.52345,0.26716,-0.7959999999999999,252.27200000000002,458.29113770000004,282.881,-4.10651,12.217,14.093
CXWXQJXEFPUFDZ-UHFFFAOYSA-N,-20546.6584,37.3747,0.5317649999999999,0.0,-0.94715,-0.11682000000000001,0.11585999999999999,0.0,132.2048,328.6447144,175.715,-4.37,12.633,13.719000000000001
CYFLXLSBHQBMFT-UHFFFAOYSA-N,-28027.6026,-186.7196,8.02275,-1.8931900000000002,-1.26695,-0.91976,2.44231,0.12237,267.302,482.26107790000003,289.684,-2.44,11.929,12.534
CZGCEKJOLUNIFY-UHFFFAOYSA-N,-21089.5188,24.9046,5.21621,-1.3236700000000001,-0.68935,-0.66187,1.39452,0.14148,157.5561,305.4895935,161.39600000000002,-2.92,11.232000000000001,14.247
CZIHNRWJTSTCEX-UHFFFAOYSA-N,-26782.7906,-171.1427,4.42543,-0.50767,-1.0019200000000001,-0.50767,0.2354,-0.34595,223.2738,450.1101379,265.084,-4.235,11.777999999999999,12.868
CZPWVGJYEJSRLH-UHFFFAOYSA-N,-17081.5343,-36.4197,2.6231,0.0,-0.22473,-0.20159000000000002,0.14683,-0.33248,80.089,226.63360600000001,97.6588,1.1,12.07,14.578
DBABZHXKTCFAPX-UHFFFAOYSA-N,-31476.3246,48.1458,5.23267,-2.63774,-0.8568,-0.92596,2.43667,-0.72912,285.3574,490.54895020000004,335.582,-4.021,11.332,14.017000000000001
DBPWSSGDRRHUNT-UHFFFAOYSA-N,-30724.6216,131.7132,5.0025699999999995,-1.14004,-1.23529,-0.41585,0.37115,-1.14004,330.4662,532.7588501,409.10400000000004,-4.71,12.265999999999998,14.13
DCAYPVUWAIABOU-UHFFFAOYSA-N,-35970.0938,-201.4941,0.00171243,0.0,-1.7931599999999999,-0.11655,0.05574,0.0,226.4446,625.7022705,360.80199999999996,-8.400008,15.523,15.652000000000001
DCUJJWWUNKIJPH-UHFFFAOYSA-N,-24429.0197,1282.4914,3.95762,0.0,-0.53979,-0.11177000000000001,0.13967000000000002,0.12804000000000001,230.9084,357.53619380000004,212.83900000000003,-3.76,11.568,14.195
DEWLEGDTCGBNGU-UHFFFAOYSA-N,-21134.8184,73.0861,3.7268,-0.3662,-0.14689000000000002,-0.3662,0.23456999999999997,-0.5456300000000001,128.9858,271.3773193,138.155,-0.11,12.995999999999999,14.857999999999999
DFBKLUNHFCTMDC-PICURKEMSA-N,-27906.6506,-8.9489,1.11002,-0.25151,-1.10677,-0.25151,0.14906,0.1984,380.9126,449.08483889999997,341.431,-6.29,11.999,13.962
DFOXKPDFWGNLJU-UHFFFAOYSA-N,-21916.862999999998,-319.1197,1.89998,-0.38274,-0.54695,-0.38274,0.2284,-0.38274,102.176,291.6720581,153.189,-0.62,15.53,15.290999999999999
DFPAKSUCGFBDDF-UHFFFAOYSA-N,-20069.5258,-44.2472,2.7200599999999997,-0.53647,-0.14169,-0.53647,0.27997,-0.54314,122.1262,288.7565308,141.08,0.61,11.767000000000001,13.984000000000002
DFXQXFGFOLXAPO-UHFFFAOYSA-N,-24361.8191,134.4462,7.78821,-2.10515,-0.11798,-0.6583899999999999,1.39736,-0.58023,201.5659,347.69259639999996,195.122,-2.66815,11.065999999999999,14.169
DHKHKXVYLBGOIT-UHFFFAOYSA-N,-22541.9126,54.1093,2.69863,-0.6378199999999999,-0.10960999999999999,-0.31925,0.20132,-0.6378199999999999,118.1754,344.4158325,165.285,-0.43,14.615,14.979000000000001
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-17631.8366,-10.3124,3.3162300000000005,-0.80178,0.33294,-0.48034,0.42826000000000003,-0.87956,75.067,221.25254819999998,88.2046,0.521792,13.35,13.765999999999998
DHXVGJBLRPWPCS-UHFFFAOYSA-N,-18254.9507,-49.6099,1.68382,-0.30896,-0.28018000000000004,-0.30896,0.06667000000000001,-0.30896,86.1334,258.708252,118.125,-0.03,15.147,14.963
DJHHDLMTUOLVHY-UHFFFAOYSA-N,-27022.6195,56.8369,2.30878,-0.2054,-0.74705,-0.12724000000000002,0.12961,0.2428,321.9744,448.10574339999994,292.47700000000003,-8.770062,11.529000000000002,13.078
DKMROQRQHGEIOW-UHFFFAOYSA-N,-27087.1156,-528.9171,0.00245826,-1.4694200000000002,0.52074,-0.47183,0.41646000000000005,-1.4694200000000002,174.1962,403.85443119999996,216.013,-0.9590000000000001,13.274000000000001,15.648
DLFVBJFMPXGRIB-UHFFFAOYSA-N,-16790.2237,14.5609,5.11717,-0.55443,0.08237,-0.55443,0.22341999999999998,-0.44261999999999996,59.0676,209.3953094,77.2092,1.58,13.731,13.935
DLKQHBOKULLWDQ-UHFFFAOYSA-N,-23210.7377,-315.2972,1.44754,0.0,-0.86559,-0.12503,0.12563,0.01755,207.0693,336.5732727,188.762,-4.35,11.557,13.251
DLVAUVPZQHGFJC-UHFFFAOYSA-N,-28011.2309,45.2135,5.45015,-1.7218900000000001,0.21611,-0.5305300000000001,0.46356,-1.55379,250.2536,467.513855,292.564,-0.9179999999999999,11.802999999999999,13.724
DMEGYFMYUHOHGS-UHFFFAOYSA-N,-19027.0409,-16.1452,0.0189166,0.0,-0.75932,-0.11233,0.06432,0.0,98.1876,290.41693119999996,145.711,-3.52,15.886,15.337
DNJIEGIFACGWOD-UHFFFAOYSA-N,-16977.0454,-59.3303,2.45292,0.0,-0.25873,-0.15782000000000002,0.08387,-0.13032,62.1294,217.20970150000002,85.6188,-0.6,12.642000000000001,13.578
DOFZAZXDOSGAJZ-UHFFFAOYSA-N,-33581.366,307.1067,6.576039999999999,-1.16866,-0.63825,-0.88395,1.86601,-0.70906,274.3907,535.8725586,327.189,-4.23,10.066,13.47
DOIRQSBPFJWKBE-UHFFFAOYSA-N,-33817.6032,-91.4043,3.9842400000000002,-1.3863299999999998,-0.09096,-0.44223,0.46121,-1.3863299999999998,278.3474,579.3273926,351.537,-4.33587,11.550999999999998,14.459000000000001
