Compound,G_sol,DeltaG_sol,volume,sol_dip,O_charges,C_charges,Most_neg,Most_pos,Het_charges,MW,SASA,LogS,Lsolu_Hsolv,Lsolv_Hsolu
HRBKVYFZANMGRE-UHFFFAOYSA-N,-28966.3991,-86.4111,298.369,2.20292,-1.24361,0.8553,-0.58853,1.08085,-1.1299299999999999,322.53,459.71392819999994,-4.82,9.746,15.074000000000002
HRPVXLWXLXDGHG-UHFFFAOYSA-N,-17629.1216,-45.5306,92.8374,4.14116,-0.50154,0.26673,-0.50154,0.41428000000000004,-0.8745799999999999,71.0786,229.43733219999996,0.970115,12.542,15.912
HRVUKLBFRPWXPJ-UHFFFAOYSA-N,-27867.0012,-336.1304,272.577,2.8948099999999997,-0.39655999999999997,0.17388,-0.19892,0.10892,-0.6090800000000001,287.5293,431.71472170000004,-7.596665,11.154000000000002,14.299000000000001
HSFWRNGVRCDJHI-UHFFFAOYSA-N,-11814.1944,-2.1118,49.1373,0.000301296,0.0,-0.32628,-0.16315,0.16316,0.0,26.0378,153.3953247,0.29,14.309000000000001,16.64
HUPFGZXOMWLGNK-UHFFFAOYSA-N,-25896.6935,-20.2463,263.182,3.82882,-1.07705,0.4608,-0.44201999999999997,0.44017,-1.48397,250.2012,426.2732239,-4.114,11.412,14.735
HUTDUHSNJYTCAR-UHFFFAOYSA-N,-26294.505,1.5378,306.89,2.7223599999999997,-0.6669,0.25314000000000003,-0.36114,0.25299,-1.3661299999999998,256.3036,480.0740051,-2.6,11.822000000000001,14.616
HWHLPVGTWGOCJO-UHFFFAOYSA-N,-28507.2244,23.6942,393.265,1.27227,-0.3602,-0.12417,-0.37351999999999996,0.20031,-0.7337199999999999,301.471,563.4611206000001,-1.815,12.322000000000001,14.999
HWWYDZCSSYKIAD-UHFFFAOYSA-N,-19473.0528,99.1217,145.638,2.52351,0.0,0.04142,-0.31468,0.09345,-0.31468,107.1548,295.6008911,0.38,12.120999999999999,15.106
HYBBIBNJHNGZAN-UHFFFAOYSA-N,-19034.5116,72.6768,111.603,4.59283,-0.49496999999999997,0.07371,-0.39348,0.37711,-0.49496999999999997,96.0854,251.094162,-0.1,11.767999999999999,15.011
HYIMSNHJOBLJNT-UHFFFAOYSA-N,-34235.1922,-1544.6405,391.784,10.7667,-2.2589599999999996,1.16099,-0.46761,0.50534,-2.00347,346.339,548.0637817,-4.63622,11.056,14.484000000000002
HYJSGOXICXYZGS-UHFFFAOYSA-N,-25328.3652,-21.8857,239.30700000000002,4.99567,-1.11209,0.65394,-0.42632,0.36229,-1.33785,243.6643,381.9944153,-2.61,11.603,14.839
HYVMOJOTZLNZPF-UHFFFAOYSA-N,-25934.3404,-87.9523,256.906,6.52449,-3.4091,-1.08576,-0.7858,1.9491,0.11313,281.316,423.7268982,-3.6710000000000003,9.948,16.134
HYWYRSMBCFDLJT-UHFFFAOYSA-N,-28491.6552,563.3401,322.651,5.80538,-2.56058,-0.31628,-0.78868,1.7884200000000001,-0.88397,308.3082,519.1553955,-4.489,10.32,14.806
IAIWVQXQOWNYOU-UHFFFAOYSA-N,-24639.6975,-756.941,208.041,7.04708,-1.3120399999999999,0.48931,-0.5111899999999999,0.52105,-1.5166899999999999,198.1378,387.24215699999996,-2.92,9.988999999999999,14.386
IAKOZHOLGAGEJT-UHFFFAOYSA-N,-29343.915,42.6474,364.306,3.76106,-0.6091300000000001,0.2386,-0.30484,0.24670999999999998,-0.9723,345.6523,550.27948,-6.589107,11.319,14.558
IDCPFAYURAQKDZ-UHFFFAOYSA-N,-19121.9644,-13.7222,106.89399999999999,8.18413,-0.71485,0.37858,-0.47466,0.63942,-1.22504,104.0682,245.26754759999997,-1.37,11.529000000000002,15.284
IDOWTHOLJBTAFI-UHFFFAOYSA-N,-29593.9202,173.1842,339.51,1.18581,-1.57057,1.03471,-0.49901999999999996,0.5101600000000001,-2.1823099999999998,300.3134,572.0317382999999,-4.789885,11.981,14.581
IFEKQNAXDMZERW-UHFFFAOYSA-N,-24131.1861,15.4871,239.238,4.5059,-0.74293,0.1824,-0.43085,0.39044,-1.40991,205.2158,398.85226439999997,-1.4069999999999998,11.933,14.349
IFLREYGFSNHWGE-UHFFFAOYSA-N,-23862.3066,0.634,276.246,0.0029075,0.0,-0.81013,-0.059210000000000006,0.07232000000000001,0.0,228.2928,441.3423767,-8.59998,10.749,13.061
IGEMDIAQXSOCKX-UHFFFAOYSA-N,-28179.171000000002,-240.9379,312.597,10.1041,-3.46855,-1.36131,-0.79775,1.9494200000000002,0.030889999999999997,319.3648,492.18515010000004,-3.0269999999999997,10.38,15.536
IIZIPXWXNPFUOU-UHFFFAOYSA-N,-27622.5383,142.7648,304.123,1.26495,-1.57023,1.1526100000000001,-0.44513,0.43642,-1.98432,251.2816,489.18292239999994,-1.367,11.709000000000001,15.210999999999999
IJFPVINAQGWBRJ-UHFFFAOYSA-N,-36665.5355,836.9046,523.0840000000001,3.90869,-1.46088,0.8227700000000001,-0.4191,0.42904,-1.46088,390.5618,773.0043945,-6.639999,11.42,15.427
IKECULIHBUCAKR-UHFFFAOYSA-N,-19374.2175,1.8428,152.585,1.82548,-0.37141,0.10930999999999999,-0.37141,0.20763,-0.37141,102.176,293.6345825,-0.41,15.444,16.503
IKZBNCORGKYEDZ-UHFFFAOYSA-N,-29536.9634,70.3233,352.782,7.105389999999999,-1.17971,1.0516299999999998,-0.47572,0.46943999999999997,-2.35958,335.3096,530.4804077,-5.269,11.097000000000001,14.547
IMIDOCRTMDIQIJ-UHFFFAOYSA-N,-25712.1283,125.1064,262.808,3.25783,-0.76249,1.01334,-0.50321,0.50588,-1.4892299999999998,208.2596,449.63876339999996,-2.36,11.975999999999999,14.925
IMMLSOUHQHJKTL-UHFFFAOYSA-N,-38013.0504,110.3085,521.9119999999999,3.9276800000000005,-1.91419,1.51126,-0.44645,0.37786,-2.95492,467.348,699.114624,-1.45272,11.751,14.491
IMNFDUFMRHMDMM-UHFFFAOYSA-N,-20129.0897,15.8967,165.81799999999998,0.00511588,0.0,-0.061,-0.03129,0.02766,0.0,100.2034,340.0371704,-4.53,15.661,16.974
IMONTRJLAWHYGT-UHFFFAOYSA-N,-31665.7189,-410.1788,420.293,2.4604,-1.09772,0.2641,-0.42944,0.36183000000000004,-1.09772,340.4614,579.336731,-4.79,12.019,15.495
IMPKVMRTXBRHRB-UHFFFAOYSA-N,-22084.5678,-153.6569,182.025,6.20352,-1.8174400000000002,0.55394,-0.37799999999999995,0.21723,-1.8174400000000002,164.1578,320.2976379,-0.17,15.048,16.524
IMWQMZMZPWIQBE-UHFFFAOYSA-N,-23705.1737,-18.1794,212.267,3.44962,-1.0703200000000002,1.14447,-0.53652,0.5280100000000001,-2.61212,186.173,396.4159546,-1.9480000000000002,11.714,15.112
INWLQCZOYSRPNW-UHFFFAOYSA-N,-26828.2114,15.5351,319.28,4.940930000000001,-0.43121000000000004,0.5355300000000001,-0.43121000000000004,0.3672,-1.1309200000000001,246.3516,476.7664795,-1.55,12.24,14.720999999999998
IOUNQDKNJZEDEP-UHFFFAOYSA-N,-32834.5252,-120.7184,385.218,7.753239999999999,-1.41069,1.07412,-0.54797,0.76246,-1.67355,367.8016,565.5169678,-5.23,9.302,14.937000000000001
IPCSVZSSVZVIGE-UHFFFAOYSA-N,-30246.8244,-27.8151,375.32300000000004,2.01132,-0.7661600000000001,0.16463,-0.44751,0.3852,-0.7661600000000001,256.4276,643.2553711,-6.809999,13.18,16.622
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-20295.2615,-28.8886,137.27700000000002,4.7241,-0.47818999999999995,0.5388,-0.47818999999999995,0.43421000000000004,-1.30435,123.11399999999999,281.4981995,-0.74,11.392999999999999,15.675
IQUPABOKLQSFBK-UHFFFAOYSA-N,-21731.8433,-417.1537,148.124,7.25615,-1.0924200000000002,-0.04104,-0.39886,0.52854,-0.56388,139.1104,288.76617430000005,-1.74,10.922,15.33
IRCMYGHHKLLGHV-UHFFFAOYSA-N,-28265.3732,-95.6323,323.663,7.02108,-2.6970099999999997,0.26421,-0.81266,1.79035,-0.90666,286.3422,524.5583496,-3.42,10.536,14.925999999999998
IRIAEXORFWYRCZ-UHFFFAOYSA-N,-30771.9161,-34.8207,378.57599999999996,4.067480000000001,-1.45929,0.6404,-0.41893,0.42901999999999996,-1.45929,312.3646,604.6594238,-5.649453,11.418,15.073
ISEUFVQQFVOBCY-UHFFFAOYSA-N,-27327.1031,469.7775,289.545,2.38349,-0.26943,1.7947400000000002,-0.51158,0.42641999999999997,-2.43552,225.293,491.2127075,-2.48,12.369000000000002,15.29
ISMYLNZMKJLINI-UHFFFAOYSA-N,-26991.1694,-153.8187,315.649,3.3089800000000005,-0.46716,1.12574,-0.46716,0.44143999999999994,-1.7924200000000001,268.3176,480.7107239,-2.86,11.603,14.493
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,-18521.9576,-0.0295,117.505,1.87326,-0.32946,-0.24685,-0.32946,0.22933,-0.32946,94.1128,257.9651184,0.0,12.332,14.864
ITEQSCBLCCNACE-UHFFFAOYSA-N,-25104.4474,87.0315,265.744,5.86693,-1.11589,1.18222,-0.4914,0.51323,-1.53108,211.2602,443.2851563,-0.85,11.457,15.764000000000001
IUTPYMGCWINGEY-UHFFFAOYSA-N,-28563.0403,-122.1543,310.61,2.0893,0.0,-0.03444,-0.09487000000000001,0.10394,-0.44288999999999995,326.4365,471.3568726,-7.39,11.075,15.069
IVUXTESCPZUGJC-UHFFFAOYSA-N,-28614.6344,-29.9947,326.948,7.522880000000001,-0.74135,0.72745,-0.51245,0.50627,-1.6475400000000002,290.7487,537.6580811000001,-4.89,11.958,14.421
IWDCLRJOBJJRNH-UHFFFAOYSA-N,-19809.0382,-53.6627,139.251,1.8435700000000002,-0.32958000000000004,-0.18262,-0.32958000000000004,0.22983,-0.32958000000000004,108.1396,289.1115417,-0.7,12.248,14.783
IWYDHOAUDWTVEP-UHFFFAOYSA-N,-21404.7484,3.9094,175.696,3.36996,-1.09752,0.19122999999999998,-0.4338,0.36308,-1.09752,152.1494,330.9116211,0.050732,12.157,15.145
IYXGSMUGOJNHAZ-UHFFFAOYSA-N,-24336.2696,-119.4099,193.24099999999999,3.3287,-1.44611,1.12405,-0.40312,0.37742,-1.44611,160.1694,386.00811769999996,-0.82,12.955,16.816
IZNWACYOILBFEG-UHFFFAOYSA-N,-23072.2964,-0.7256,217.808,6.5728100000000005,-0.73454,-0.28512,-0.36783000000000005,0.50712,-0.22741999999999998,187.1976,368.846344,-4.272,11.109000000000002,14.575
JAYCNKDKIKZTAF-UHFFFAOYSA-N,-24286.3094,-248.3108,241.513,3.19063,0.0,-0.3804,-0.11553,0.07967,-0.23104,223.1012,400.2556458,-5.27,11.811,14.868
JBDOSUUXMYMWQH-UHFFFAOYSA-N,-24005.1715,36.3073,214.86900000000003,2.48807,0.0,-0.30005,-0.2174,0.07279,-0.18717999999999999,185.243,378.7547302,-4.6,10.944,13.671
JFCQEDHGNNZCLN-UHFFFAOYSA-N,-21036.507,187.49400000000003,152.966,4.00765,-1.5278200000000002,0.75839,-0.44637,0.38704,-1.5278200000000002,132.1158,307.78289789999997,1.0,13.15,17.048
JFNWFXVFBDDWCX-UHFFFAOYSA-N,-29113.5195,157.6312,334.439,12.558,-1.88592,0.068,-0.7592,1.88589,-1.04092,309.3392,516.9658813,-3.59,10.003,14.555
JFSPBVWPKOEZCB-UHFFFAOYSA-N,-24178.1169,70.295,235.415,4.163819999999999,-0.5865600000000001,0.02337,-0.46151000000000003,0.45335,-0.909,201.2244,415.3181763,-3.3,12.112,14.457
JHBKHLUZVFWLAG-UHFFFAOYSA-N,-23951.7186,-968.8947,196.43,0.00309177,0.0,0.07647000000000001,-0.07408,0.1099,-0.29613,215.8938,332.57015989999996,-5.512673,11.128,15.583
JHIVVAPYMSGYDF-UHFFFAOYSA-N,-18898.6558,8.737,131.80100000000002,3.25385,-0.36145,0.09422,-0.36145,0.25781,-0.36145,98.1444,275.71688839999996,-0.6,12.817,16.143
JHJOOSLFWRRSGU-UHFFFAOYSA-N,-29669.7644,-127.2989,305.084,4.71129,-1.23475,0.6050300000000001,-0.6068899999999999,1.0659100000000001,-0.9782799999999999,321.5422,471.49621579999996,-5.72,9.902000000000001,15.115
JIEKMACRVQTPRC-UHFFFAOYSA-N,-29658.9571,95.9582,355.13800000000003,3.38285,-0.7450100000000001,-0.18649000000000002,-0.43143000000000004,0.37453000000000003,-0.8649,329.8003,546.2109375,-4.966,11.047,14.544
JIGUQPWFLRLWPJ-UHFFFAOYSA-N,-19835.9401,-15.5149,132.209,1.64714,-0.77408,0.48983999999999994,-0.45068,0.42436999999999997,-0.77408,100.117,288.3949585,-0.74,12.261,16.070999999999998
JIVPVXMEBJLZRO-UHFFFAOYSA-N,-28706.6027,-135.9865,339.23900000000003,9.01631,-2.37507,0.12215,-0.78674,1.91525,-1.64755,338.7649,514.914917,-3.38927,10.515999999999998,15.324000000000002
JJYPMNFTHPTTDI-UHFFFAOYSA-N,-20104.0651,16.896,143.15200000000002,1.67772,0.0,-0.25879,-0.38869000000000004,0.19768,-0.38869000000000004,107.1548,295.324646,-0.85,12.485999999999999,13.847999999999999
JLKIGFTWXXRPMT-UHFFFAOYSA-N,-26446.7197,134.0921,266.56,9.0696,-1.56192,-0.39518000000000003,-0.785,1.90662,-0.79862,253.2752,456.28668210000006,-2.7784400000000002,10.592,14.449000000000002
JLRGJRBPOGGCBT-UHFFFAOYSA-N,-28274.5763,481.7233,311.298,7.58145,-2.0417799999999997,0.24625,-0.77484,1.91061,-1.1742299999999999,270.3458,524.9182739,-3.39,10.395999999999999,15.392000000000001
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-23917.7529,-92.8769,244.546,7.600810000000001,0.0,0.33957,-0.16530999999999998,0.10543,-0.9517200000000001,290.8314,374.2933655,-4.51,11.713,15.936
JMMWKPVZQRWMSS-UHFFFAOYSA-N,-19766.6539,8.925,138.692,1.91005,-0.75438,0.55267,-0.44095,0.37056999999999995,-0.75438,102.1328,297.33068849999995,-0.55,13.103,17.051
JOFWLTCLBGQGBO-UHFFFAOYSA-N,-29547.2568,-453.4549,362.691,8.694939999999999,0.0,0.24166999999999997,-0.28143,0.17384000000000002,-1.02616,343.2146,534.538269,-4.08,11.095,15.167
JOMNTHCQHJPVAZ-UHFFFAOYSA-N,-19444.8693,-46.5025,140.25,2.3315200000000003,0.0,0.31937,-0.37072,0.13513,-0.72472,100.1632,278.4187622,0.74,15.099,15.364
JOYRKODLDBILNP-UHFFFAOYSA-N,-19157.2066,62.1763,109.318,2.87509,-0.8583,0.6996100000000001,-0.5267,0.50668,-1.2172100000000001,89.0938,257.76037599999995,0.85,13.780999999999999,16.349
JPLCQHHISLYGRA-UHFFFAOYSA-N,-24287.635,152.5286,229.449,4.602469999999999,-0.74863,0.58645,-0.45873,0.40811,-1.4066100000000001,192.217,413.1203613,-2.138,12.056,14.437999999999999
JQUIGGQYRQVIIE-UHFFFAOYSA-N,-25692.6807,126.2036,272.416,5.12951,-1.5226600000000001,1.24822,-0.43943999999999994,0.43804,-1.90283,235.239,458.7335205,-0.495,11.702,15.212
JRZJOMJEPLMPRA-UHFFFAOYSA-N,-22016.2122,18.8196,203.13099999999997,0.01067,0.0,-0.24878000000000003,-0.13074000000000002,0.06129,0.0,126.2412,391.31744380000004,-5.05,13.418,15.520999999999999
JSZOAYXJRCEYSX-UHFFFAOYSA-N,-18494.1584,-19.3519,111.68299999999999,5.0942,-0.77241,0.04389,-0.38778,0.47116,-0.30125,89.0938,258.38607790000003,-0.8,11.465,17.345
JTAGHJPZEDNHHA-UHFFFAOYSA-N,-33700.1411,89.0542,443.74199999999996,9.05842,-1.54816,1.3821299999999999,-0.47906000000000004,0.42323,-2.74635,371.4352,712.0881958,-1.845,11.892999999999999,14.046
JTGMTYWYUZDRBK-UHFFFAOYSA-N,-23052.891,24.0793,255.294,0.00104951,0.0,-0.5585,-0.06926,0.07144,0.0,206.2866,413.1112061,-6.5700009999999995,11.037,13.455
JUHORIMYRDESRB-UHFFFAOYSA-N,-26299.7312,122.3317,318.559,2.26975,0.0,-0.24508000000000002,-0.365,0.15915,-0.7299899999999999,240.3474,525.7734985000001,-1.206,12.364,14.975999999999999
JUJWROOIHBZHMG-UHFFFAOYSA-N,-17042.3933,0.5195,101.837,2.54901,0.0,-0.10021000000000001,-0.31547,0.08957000000000001,-0.31547,79.1012,235.5770264,0.76,12.262,15.241
JVPGYYNQTPWXGE-UHFFFAOYSA-N,-25090.7689,-108.8554,262.08799999999997,0.8346049999999999,0.0,-0.54418,-0.27466,0.2171,-0.05756,225.3076,440.8222351,-4.353,11.079,14.440999999999999
JVSWJIKNEAIKJW-UHFFFAOYSA-N,-21249.4297,19.301,186.87900000000002,0.017729599999999998,0.0,-0.05279,-0.0884,0.0416,0.0,114.2302,362.655365,-5.08,15.6,16.934
JWBOIMRXGHLCPP-UHFFFAOYSA-N,-27954.3705,-97.0392,323.69,4.2101,0.0,-0.24423000000000003,-0.17831,0.20613,-0.5844199999999999,320.045,486.3045959,-6.509999,11.792,15.157
JWUCHKBSVLQQCO-UHFFFAOYSA-N,-27070.0453,25.8249,334.086,0.9973219999999999,-0.34453,0.27323000000000003,-0.39704,0.21159,-1.5659399999999999,301.295,484.7045898,-3.37,11.874,15.107000000000001
JWUJQDFVADABEY-UHFFFAOYSA-N,-18646.4417,-44.2026,121.73899999999999,2.15298,-0.36657,0.16159,-0.36657,0.14345,-0.36657,86.1334,265.5760498,0.11,15.198,16.458
JWZZKOKVBUJMES-UHFFFAOYSA-N,-25611.6029,159.7801,265.687,5.62447,-1.01739,0.24533000000000002,-0.37295,0.23356,-1.3650799999999998,211.2602,447.6623230000001,0.14,12.003,14.917
JXCGFZXSOMJFOA-UHFFFAOYSA-N,-25576.0398,-262.9525,244.827,4.9291599999999995,-0.5141100000000001,0.89566,-0.5141100000000001,0.50785,-1.41911,212.6785,424.43399050000005,-3.46,12.011,14.597999999999999
JXSJBGJIGXNWCI-UHFFFAOYSA-N,-33149.5088,442.5987,356.523,4.3890400000000005,-2.26784,1.4786299999999999,-0.50859,0.7464,-2.01926,330.3503,560.1901245,-3.3626400000000003,9.448,14.674000000000001
JXVIIQLNUPXOII-UHFFFAOYSA-N,-26292.3703,23.9233,293.625,4.86065,-0.5179199999999999,0.30088000000000004,-0.5179199999999999,0.50472,-1.26526,232.3248,483.25292970000004,-4.11,12.382,14.427999999999999
JYFHYPJRHGVZDY-UHFFFAOYSA-N,-26912.8058,-34.5039,261.32099999999997,5.12438,-2.2174400000000003,0.34629,-0.7703399999999999,1.38225,-0.83519,210.2095,463.5078125,-1.087,10.905,17.004
JYVLIDXNZAXMDK-UHFFFAOYSA-N,-19080.0478,11.1638,134.317,1.8413700000000002,-0.38327,0.06627999999999999,-0.38327,0.20911999999999997,-0.38327,88.1492,286.03524780000004,-0.29,15.549000000000001,16.555999999999997
JYYNAJVZFGKDEQ-UHFFFAOYSA-N,-19842.5051,4.269,145.351,2.55882,0.0,0.00195,-0.29912,0.09087999999999999,-0.29912,107.1548,298.2058105,0.38,12.172,15.168
JZQKKSLKJUAGIC-UHFFFAOYSA-N,-27906.8155,-21.5334,312.947,3.90573,-0.65586,0.10539000000000001,-0.3693,0.23048000000000002,-1.21413,248.3242,509.825592,-3.8545300000000005,12.261,13.774000000000001
JZUFKLXOESDKRF-UHFFFAOYSA-N,-27074.7328,267.5544,269.77099999999996,11.9116,-3.1146599999999998,-0.11872,-0.78705,1.9233099999999999,-1.14982,297.7309,431.7575989,-2.6939,10.325999999999999,15.24
JZUTXVTYJDCMDU-UHFFFAOYSA-N,-32111.1993,389.5792,420.226,8.621889999999999,-1.8262900000000002,1.50191,-0.38629,0.43263,-2.19013,383.4,604.5792236000001,-4.11,11.257,14.540999999999999
KAATUXNTWXVJKI-UHFFFAOYSA-N,-35082.3601,-86.2324,475.36699999999996,4.60425,-0.9405399999999999,0.13377,-0.41098,0.40124,-1.19917,416.30300000000005,696.9781494,-8.019997,11.968,14.753
KAESVJOAVNADME-UHFFFAOYSA-N,-16230.6358,4.8071,88.6938,2.60842,0.0,-0.40923000000000004,-0.17539000000000002,0.2276,-0.17539000000000002,67.0902,221.2260284,-0.17,13.535,14.322000000000001
KANLOADZXMMCQA-UHFFFAOYSA-N,-23409.0047,30.2828,238.158,0.127916,0.0,-0.60034,-0.11074,0.07764,0.0,192.2598,403.2672424,-5.84,11.556,14.01
KDDQDUIBYASSFC-UHFFFAOYSA-N,-28542.6888,-128.0975,339.87699999999995,3.57415,-0.45518000000000003,1.7014200000000002,-0.45518000000000003,0.66488,-2.40267,322.2891,505.2969666,-4.21,11.222999999999999,14.735999999999999
KDYFGRWQOYBRFD-UHFFFAOYSA-N,-19918.6697,13.8806,131.45,0.00120707,-1.5202200000000001,0.77974,-0.44455,0.38833,-1.5202200000000001,118.089,281.1311035,-0.2,13.1,17.142
KENZYIHFBRWMOD-UHFFFAOYSA-N,-27266.5931,-198.4251,286.887,3.6331300000000004,0.0,-0.14229,-0.10669000000000001,0.09201000000000001,-0.40115,291.9914,449.72058110000006,-7.250000999999999,11.296,14.978
KFIRODWJCYBBHY-UHFFFAOYSA-N,-24782.569,683.5414,209.995,9.00349,-2.21686,0.86054,-0.43428,0.52117,-1.6956900000000001,211.1306,357.97631839999997,-1.00776,10.573,15.994000000000002
KFNNIILCVOLYIR-UHFFFAOYSA-N,-19917.8627,2743.5255,117.164,5.22389,-0.7696,0.57649,-0.42721000000000003,0.41633000000000003,-0.7696,88.10600000000001,266.15405269999997,-0.49,13.28,16.921
KFZMGEQAYNKOFK-UHFFFAOYSA-N,-16810.4092,0.639,91.2748,1.8745900000000002,-0.38541,0.09846,-0.38541,0.20951,-0.38541,60.0956,227.4402924,0.43,15.67,16.71
KGVPNLBXJKTABS-UHFFFAOYSA-N,-18763.4694,-47.3616,111.95,3.9536599999999997,-0.27088,0.006,-0.28115999999999997,0.24745,-0.44359,99.089,256.46893309999996,-0.07,12.276,15.914000000000001
KHBQMWCZKVMBLN-UHFFFAOYSA-N,-21481.55,-148.465,166.359,6.74362,-1.5911799999999998,-0.48593000000000003,-0.79767,1.9033400000000003,-0.38204,157.1868,322.3204956,-1.56,10.718,15.389000000000001
KHNYNFUTFKJLDD-UHFFFAOYSA-N,-25788.0131,22.2005,296.46,0.917422,0.0,-0.80984,-0.08522,0.07236000000000001,0.0,252.3148,456.55862429999996,-8.0,10.809000000000001,13.809000000000001
KIEDNEWSYUYDSN-UHFFFAOYSA-N,-25448.735,-59.5882,279.406,1.52446,-0.58077,0.46568000000000004,-0.41861000000000004,0.38131,-1.0009299999999999,239.7011,439.12042239999994,-2.34,11.915999999999999,15.172
KIGQVWWOESIMBG-UHFFFAOYSA-N,-23591.1359,18.6844,223.25900000000001,5.06916,-0.74307,0.74447,-0.43251000000000006,0.34949,-1.4439899999999999,181.1938,397.626709,0.46,12.93,15.745
KIVUHCNVDWYUNP-UHFFFAOYSA-N,-25793.8209,-109.7985,285.633,2.79405,0.0,-0.7562300000000001,-0.3721,0.20457999999999998,-0.3721,243.3074,449.0122375,-6.2,11.459000000000001,13.252
KIWUVOGUEXMXSV-UHFFFAOYSA-N,-19752.2112,-114.9568,136.472,4.14845,-0.36361,0.29381,-0.36361,0.36467,-0.73307,133.1828,268.7313538,-1.77,10.839,14.904000000000002
KJONHKAYOJNZEC-UHFFFAOYSA-N,-28250.9804,-1047.0051,307.358,2.10575,-1.2081600000000001,0.32753000000000004,-0.43533,0.52823,-1.3164,281.2702,484.7434692,-3.79244,10.715,15.024000000000001
KJVQYDYPDFFJMP-UHFFFAOYSA-N,-26635.7302,-162.2325,278.263,9.418660000000001,-1.54026,-0.50549,-0.7731600000000001,1.90093,-0.66642,269.3358,465.1863709,-2.909,10.323,14.513
KMAQZIILEGKYQZ-UHFFFAOYSA-N,-21644.6333,18.5361,160.743,5.82145,-0.77147,-0.055029999999999996,-0.38639,0.52742,-0.33916,157.5561,307.4826965,-2.77,10.802999999999999,15.597999999999999
KMRNTNDWADEIIX-UHFFFAOYSA-N,-20850.5615,250.0562,133.857,2.1712599999999997,-0.75779,0.31212,-0.44342,0.39068,-0.80067,199.9758,274.8725891,-0.43,12.12,16.358
KNAHARQHSZJURB-UHFFFAOYSA-N,-24247.7838,-1634.5046,201.959,7.24786,-0.43348000000000003,0.6063,-0.46512,0.40761,-1.36544,170.2288,360.8569336,-2.15,11.443,14.522
KOCYTWBTXZOUFS-UHFFFAOYSA-N,-20768.4834,9.7273,165.07299999999998,3.5319,0.0,0.6774600000000001,-0.35181,0.23235,-1.1222,146.1512,315.3018494,0.06,10.758,15.6
KPQZUUQMTUIKBP-UHFFFAOYSA-N,-23933.2781,-16.2547,214.486,6.41685,-1.13265,0.41721,-0.38577,0.5555899999999999,-1.0740399999999999,185.1822,365.94912719999996,-0.737,10.97,15.604000000000001
KPSSIOMAKSHJJG-UHFFFAOYSA-N,-18918.8363,-8.0547,134.565,1.67035,-0.38703000000000004,0.22028000000000003,-0.38703000000000004,0.20961999999999997,-0.38703000000000004,88.1492,274.461792,-0.4,15.568,16.741
KQBFUDNJKCZEDQ-UHFFFAOYSA-N,-31425.1846,-374.5251,358.57099999999997,1.8062099999999999,0.0,0.16776,-0.08118,0.11225,-0.49196999999999996,395.3267,500.27728269999994,-7.919987,11.015,15.594000000000001
KQNPFQTWMSNSAP-UHFFFAOYSA-N,-18508.6415,9.5592,115.531,2.06763,-0.76112,0.41046000000000005,-0.44475,0.39285,-0.76112,88.10600000000001,256.9899597,0.28,13.171,17.014
KRTSDMXIXPKRQR-UHFFFAOYSA-N,-26839.1646,-0.3771,248.80700000000002,8.342880000000001,-2.59305,1.0924,-0.73797,1.37801,-1.61716,223.1651,431.7197876,0.65,10.435,15.665
KSCFJBIXMNOVSH-UHFFFAOYSA-N,-26207.0532,11.8489,283.387,7.12338,-1.6642400000000002,1.92507,-0.47123000000000004,0.51347,-2.84381,254.245,448.808075,-0.17,11.864,14.732000000000001
KSFDHSSNYJNHAN-UHFFFAOYSA-N,-23295.7981,449.523,218.05900000000003,3.3437300000000003,0.0,0.06354,-0.28048,0.07231,-0.5603899999999999,172.2292,379.7961121,-1.367,11.550999999999998,14.55
KSMVNVHUTQZITP-UHFFFAOYSA-N,-26401.3928,4.827,285.32,0.75734,-0.14401,0.09561,-0.14401,0.11019000000000001,-0.49088000000000004,305.975,444.0482788,-8.860121000000001,11.011,14.902000000000001
KSUUMAWCGDNLFK-UHFFFAOYSA-N,-24165.5809,-66.6276,236.051,8.35114,-0.8933399999999999,0.66447,-0.49483999999999995,0.49948000000000004,-1.62868,184.2376,406.68997189999993,-2.747,12.905999999999999,15.606
KTXUOWUHFLBZPW-UHFFFAOYSA-N,-24762.1108,-378.3487,244.10299999999998,1.36249,0.0,-0.38611,-0.12085,0.08135,-0.24168,223.1012,408.7530212,-5.8,11.636,14.687000000000001
KUAZQDVKQLNFPE-UHFFFAOYSA-N,-24868.1316,250.1728,267.342,2.7835,0.0,0.7730899999999999,-0.41606000000000004,0.1977,-1.0798299999999998,240.4142,423.8071289,-3.9,10.895999999999999,14.439
KUCQYCKVKVOKAY-UHFFFAOYSA-N,-30758.0938,21.7881,412.082,3.8237400000000004,-0.92929,0.015009999999999999,-0.33813000000000004,0.34251,-1.0563,366.8433,583.5130005,-5.93,10.855,14.97
KVBGVZZKJNLNJU-UHFFFAOYSA-N,-23477.5966,-233.9982,216.593,5.59855,-2.1742,-0.58731,-0.8181,1.91032,-0.26388,208.2314,381.74310299999996,-1.265,10.808,14.433
